fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-01-23,UA,UA_CODESHARE,UA,4314,EV,N16178,4314,12206,HRL,"Harlingen/San Benito, TX",12266,IAH,"Houston, TX",1850,1842,-8,6,1848,1943,8,2006,1951,-15,0,,0,N,76,69,55,1,295,,,,,,,,,
2019-10-30,UA,UA_CODESHARE,UA,6006,YV,N519LR,6006,11996,GSP,"Greer, SC",12264,IAD,"Washington, DC",1500,1504,4,9,1513,1621,5,1625,1626,1,0,,0,N,85,82,68,1,384,,,,,,,,,
2018-05-08,WN,WN,WN,1416,WN,N7824A,1416,11042,CLE,"Cleveland, OH",13342,MKE,"Milwaukee, WI",1625,1905,160,10,1915,1908,7,1645,1915,150,0,,0,N,80,70,53,1,328,0,0,0,0,150,,,,
2018-01-23,DL,DL_CODESHARE,DL,5914,YX,N867RW,5914,13871,OMA,"Omaha, NE",11278,DCA,"Washington, DC",1100,1043,-17,22,1105,1410,4,1427,1414,-13,0,,0,N,147,151,125,1,1012,,,,,,,,,
2019-09-07,UA,UA,UA,1137,UA,N37298,1137,13303,MIA,"Miami, FL",11618,EWR,"Newark, NJ",1300,1247,-13,14,1301,1520,36,1609,1556,-13,0,,0,N,189,189,139,1,1085,,,,,,,,,
2019-11-21,AA,AA_CODESHARE,AA,3082,OO,N760SK,3082,14588,ROW,"Roswell, NM",11298,DFW,"Dallas/Fort Worth, TX",1459,1445,-14,17,1502,1705,14,1738,1719,-19,0,,0,N,99,94,63,1,435,,,,,,,,,
2018-12-29,WN,WN,WN,5141,WN,N7733B,5141,11259,DAL,"Dallas, TX",13244,MEM,"Memphis, TN",1810,1810,0,8,1818,1914,2,1930,1916,-14,0,,0,N,80,66,56,1,423,,,,,,,,,
2019-02-01,UA,UA_CODESHARE,UA,4500,G7,N152GJ,4500,11292,DEN,"Denver, CO",14489,RDM,"Bend/Redmond, OR",1935,1930,-5,16,1946,2052,3,2128,2055,-33,0,,0,N,173,145,126,1,898,,,,,,,,,
2018-10-13,WN,WN,WN,4945,WN,N7747C,4945,15304,TPA,"Tampa, FL",13198,MCI,"Kansas City, MO",1510,1505,-5,8,1513,1634,3,1655,1637,-18,0,,0,N,165,152,141,1,1048,,,,,,,,,
2019-02-13,DL,DL,DL,1318,DL,N321US,1318,14262,PSP,"Palm Springs, CA",13487,MSP,"Minneapolis, MN",1416,1412,-4,36,1448,1929,5,1944,1934,-10,0,,0,N,208,202,161,1,1454,,,,,,,,,
2019-09-13,WN,WN,WN,2094,WN,N792SW,2094,13232,MDW,"Chicago, IL",10792,BUF,"Buffalo, NY",845,844,-1,25,909,1119,2,1115,1121,6,0,,0,N,90,97,70,1,468,,,,,,,,,
2019-04-19,DL,DL_CODESHARE,DL,4315,OO,N979EV,4315,11823,FWA,"Fort Wayne, IN",11433,DTW,"Detroit, MI",642,634,-8,21,655,722,7,749,729,-20,0,,0,N,67,55,27,1,128,,,,,,,,,
2018-05-09,AA,AA_CODESHARE,AA,5250,OH,N544AE,5250,10874,CAK,"Akron, OH",11057,CLT,"Charlotte, NC",1950,1944,-6,8,1952,2055,10,2128,2105,-23,0,,0,N,98,81,63,1,394,,,,,,,,,
2018-10-12,WN,WN,WN,2238,WN,N909WN,2238,12889,LAS,"Las Vegas, NV",14679,SAN,"San Diego, CA",1225,1225,0,13,1238,1322,2,1330,1324,-6,0,,0,N,65,59,44,1,258,,,,,,,,,
2018-02-12,DL,DL_CODESHARE,DL,4912,OO,N257SY,4912,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1200,1149,-11,11,1200,1258,15,1345,1313,-32,0,,0,N,105,84,58,1,337,,,,,,,,,
2019-09-05,UA,UA,UA,395,UA,N432UA,395,13930,ORD,"Chicago, IL",14679,SAN,"San Diego, CA",1605,1715,70,18,1733,1911,4,1827,1915,48,0,,0,N,262,240,218,1,1723,0,0,0,0,48,,,,
2019-01-06,DL,DL_CODESHARE,DL,5692,CP,N606CZ,5692,12889,LAS,"Las Vegas, NV",14747,SEA,"Seattle, WA",1700,1652,-8,24,1716,2000,6,1952,2006,14,0,,0,N,172,194,164,1,867,,,,,,,,,
2018-05-02,WN,WN,WN,5610,WN,N733SA,5610,13232,MDW,"Chicago, IL",12953,LGA,"New York, NY",1715,1910,115,29,1939,2220,4,2020,2224,124,0,,0,N,125,134,101,1,725,0,26,9,0,89,,,,
2019-04-04,DL,DL,DL,932,DL,N109DU,932,12953,LGA,"New York, NY",12266,IAH,"Houston, TX",1510,1551,41,33,1624,1922,6,1821,1928,67,0,,0,N,251,277,238,1,1416,0,0,26,0,41,,,,
2019-03-27,WN,WN,WN,833,WN,N415WN,833,10529,BDL,"Hartford, CT",15016,STL,"St. Louis, MO",1105,1102,-3,6,1108,1221,5,1255,1226,-29,0,,0,N,170,144,133,1,957,,,,,,,,,
2019-04-16,DL,DL_CODESHARE,DL,5138,9E,N678CA,5138,13487,MSP,"Minneapolis, MN",15919,XNA,"Fayetteville, AR",851,849,-2,20,909,1029,8,1054,1037,-17,0,,0,N,123,108,80,1,596,,,,,,,,,
2019-07-16,WN,WN,WN,1578,WN,N8559Q,1578,14771,SFO,"San Francisco, CA",11292,DEN,"Denver, CO",745,744,-1,17,801,1052,8,1105,1100,-5,0,,0,N,140,136,111,1,967,,,,,,,,,
2018-04-15,DL,DL_CODESHARE,DL,5802,CP,N623CZ,5802,14057,PDX,"Portland, OR",12892,LAX,"Los Angeles, CA",1825,1820,-5,12,1832,2050,23,2050,2113,23,0,,0,N,145,173,138,1,834,0,0,23,0,0,,,,
2018-06-30,UA,UA_CODESHARE,UA,3441,YX,N643RW,3441,11298,DFW,"Dallas/Fort Worth, TX",11618,EWR,"Newark, NJ",1325,1318,-7,17,1335,1734,7,1812,1741,-31,0,,0,N,227,203,179,1,1372,,,,,,,,,
2018-12-13,WN,WN,WN,2357,WN,N253WN,2357,13204,MCO,"Orlando, FL",11066,CMH,"Columbus, OH",1255,1247,-8,15,1302,1448,3,1505,1451,-14,0,,0,N,130,124,106,1,802,,,,,,,,,
2018-12-10,UA,UA_CODESHARE,UA,5199,OO,N962SW,5199,13930,ORD,"Chicago, IL",11109,COS,"Colorado Springs, CO",1940,1935,-5,19,1954,2103,5,2134,2108,-26,0,,0,N,174,153,129,1,911,,,,,,,,,
2018-03-23,F9,F9,F9,142,F9,N712FR,142,14747,SEA,"Seattle, WA",11292,DEN,"Denver, CO",1720,1714,-6,13,1727,2032,12,2101,2044,-17,0,,0,N,161,150,125,1,1024,,,,,,,,,
2019-05-16,AA,AA_CODESHARE,AA,5664,OH,N207PS,5664,11278,DCA,"Washington, DC",10868,CAE,"Columbia, SC",2210,15,125,12,27,130,5,2335,135,120,0,,0,N,85,80,63,1,408,120,0,0,0,0,,,,
2018-06-24,AA,AA,AA,1780,AA,N183UW,1780,14771,SFO,"San Francisco, CA",14100,PHL,"Philadelphia, PA",2324,2331,7,16,2347,743,3,750,746,-4,0,,0,N,326,315,296,1,2521,,,,,,,,,
2019-05-16,DL,DL_CODESHARE,DL,3742,OO,N431SW,3742,14108,PIA,"Peoria, IL",10397,ATL,"Atlanta, GA",1122,1503,221,12,1515,1738,6,1414,1744,210,0,,0,N,112,101,83,1,565,0,0,0,0,210,,,,
2019-04-09,DL,DL,DL,2350,DL,N996AT,2350,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",1622,1617,-5,16,1633,1706,5,1719,1711,-8,0,,0,N,57,54,33,1,192,,,,,,,,,
2019-05-09,DL,DL,DL,947,DL,N820DN,947,12478,JFK,"New York, NY",14057,PDX,"Portland, OR",810,807,-3,24,831,1042,5,1113,1047,-26,0,,0,N,363,340,311,1,2454,,,,,,,,,
2019-05-01,UA,UA,UA,1883,UA,N76528,1883,13930,ORD,"Chicago, IL",14831,SJC,"San Jose, CA",1950,2024,34,15,2039,2257,2,2230,2259,29,0,,0,N,280,275,258,1,1829,0,0,0,0,29,,,,
2019-01-04,AA,AA_CODESHARE,AA,6051,CP,N203NN,6051,13871,OMA,"Omaha, NE",12892,LAX,"Los Angeles, CA",700,644,-16,24,708,802,19,859,821,-38,0,,0,N,239,217,174,1,1330,,,,,,,,,
2018-05-06,UA,UA,UA,1110,UA,N76265,1110,13930,ORD,"Chicago, IL",10529,BDL,"Hartford, CT",1415,1408,-7,17,1425,1706,5,1718,1711,-7,0,,0,N,123,123,101,1,783,,,,,,,,,
2019-04-11,AA,AA,AA,2382,AA,N845NN,2382,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",1430,1514,44,19,1533,1632,3,1601,1635,34,0,,0,N,91,81,59,1,460,0,0,0,0,34,,,,
2018-02-18,AS,AS,AS,79,AS,N236AK,79,14747,SEA,"Seattle, WA",12523,JNU,"Juneau, AK",2000,1956,-4,15,2011,2135,4,2136,2139,3,0,,0,N,156,163,144,1,909,,,,,,,,,
2019-01-10,AA,AA_CODESHARE,AA,5990,YV,N928LR,5990,10627,BIS,"Bismarck/Mandan, ND",11298,DFW,"Dallas/Fort Worth, TX",646,643,-3,30,713,916,15,939,931,-8,0,,0,N,173,168,123,1,977,,,,,,,,,
2018-02-13,B6,B6,B6,1318,B6,N198JB,1318,12478,JFK,"New York, NY",10721,BOS,"Boston, MA",1203,1200,-3,16,1216,1251,4,1308,1255,-13,0,,0,N,65,55,35,1,187,,,,,,,,,
2019-06-28,AA,AA_CODESHARE,AA,4570,YX,N439YX,4570,13487,MSP,"Minneapolis, MN",12953,LGA,"New York, NY",927,941,14,19,1000,1319,7,1319,1326,7,0,,0,N,172,165,139,1,1020,,,,,,,,,
2018-12-29,WN,WN,WN,3375,WN,N915WN,3375,13198,MCI,"Kansas City, MO",10693,BNA,"Nashville, TN",1945,1952,7,11,2003,2108,4,2110,2112,2,0,,0,N,85,80,65,1,491,,,,,,,,,
2018-04-05,WN,WN,WN,6246,WN,N728SW,6246,13204,MCO,"Orlando, FL",10693,BNA,"Nashville, TN",1915,1917,2,16,1933,2006,12,2015,2018,3,0,,0,N,120,121,93,1,616,,,,,,,,,
2019-04-29,UA,UA_CODESHARE,UA,5116,OO,N937SW,5116,11292,DEN,"Denver, CO",14794,SGU,"St. George, UT",1855,1855,0,106,2041,2200,7,2047,2207,80,0,,0,N,112,192,79,1,517,0,0,80,0,0,,,,
2018-10-17,UA,UA_CODESHARE,UA,4726,AX,N11155,4726,11292,DEN,"Denver, CO",13851,OKC,"Oklahoma City, OK",755,747,-8,17,804,1022,7,1046,1029,-17,0,,0,N,111,102,78,1,495,,,,,,,,,
2019-09-25,AS,AS_CODESHARE,AS,3304,OO,N174SY,3304,14831,SJC,"San Jose, CA",15376,TUS,"Tucson, AZ",1730,1723,-7,14,1737,1924,4,1935,1928,-7,0,,0,N,125,125,107,1,722,,,,,,,,,
2019-10-25,WN,WN,WN,1516,WN,N412WN,1516,13342,MKE,"Milwaukee, WI",10721,BOS,"Boston, MA",1300,1259,-1,6,1305,1544,11,1620,1555,-25,0,,0,N,140,116,99,1,860,,,,,,,,,
2018-03-24,NK,NK,NK,379,NK,N609NK,379,10158,ACY,"Atlantic City, NJ",13577,MYR,"Myrtle Beach, SC",715,705,-10,10,715,821,5,847,826,-21,0,,0,N,92,81,66,1,466,,,,,,,,,
2018-07-19,AA,AA,AA,673,AA,N920US,673,14771,SFO,"San Francisco, CA",14107,PHX,"Phoenix, AZ",1543,1540,-3,15,1555,1732,9,1749,1741,-8,0,,0,N,126,121,97,1,651,,,,,,,,,
2018-05-31,DL,DL,DL,2801,DL,N965AT,2801,10397,ATL,"Atlanta, GA",13577,MYR,"Myrtle Beach, SC",2114,2128,14,16,2144,2237,4,2229,2241,12,0,,0,N,75,73,53,1,317,,,,,,,,,
2018-08-31,AA,AA_CODESHARE,AA,3552,MQ,N662EH,3552,12451,JAX,"Jacksonville, FL",13303,MIA,"Miami, FL",1000,1008,8,12,1020,1125,6,1119,1131,12,0,,0,N,79,83,65,1,335,,,,,,,,,
2018-04-03,DL,DL,DL,1293,DL,N989DL,1293,13495,MSY,"New Orleans, LA",10397,ATL,"Atlanta, GA",1710,1709,-1,12,1721,1918,5,1937,1923,-14,0,,0,N,87,74,57,1,425,,,,,,,,,
2019-09-07,WN,WN,WN,4128,WN,N427WN,4128,13495,MSY,"New Orleans, LA",12889,LAS,"Las Vegas, NV",1010,1009,-1,9,1018,1131,5,1150,1136,-14,0,,0,N,220,207,193,1,1500,,,,,,,,,
2018-04-17,AA,AA_CODESHARE,AA,4879,PT,N651AE,4879,11057,CLT,"Charlotte, NC",14574,ROA,"Roanoke, VA",1114,,,,,,,1221,,,1,A,0,N,67,,,1,155,,,,,,,,,
2018-11-06,WN,WN,WN,2258,WN,N8714Q,2258,10140,ABQ,"Albuquerque, NM",12889,LAS,"Las Vegas, NV",1320,1317,-3,11,1328,1344,5,1400,1349,-11,0,,0,N,100,92,76,1,486,,,,,,,,,
2019-09-15,WN,WN,WN,4663,WN,N8549Z,4663,10423,AUS,"Austin, TX",14679,SAN,"San Diego, CA",2055,2050,-5,11,2101,2132,7,2145,2139,-6,0,,0,N,170,169,151,1,1164,,,,,,,,,
2018-06-22,DL,DL,DL,1871,DL,N917DN,1871,14683,SAT,"San Antonio, TX",10397,ATL,"Atlanta, GA",1810,1900,50,19,1919,2220,22,2142,2242,60,0,,0,N,152,162,121,1,874,0,0,60,0,0,,,,
2019-01-07,UA,UA_CODESHARE,UA,5392,OO,N943SW,5392,11638,FAT,"Fresno, CA",14771,SFO,"San Francisco, CA",600,559,-1,12,611,642,3,703,645,-18,0,,0,N,63,46,31,1,158,,,,,,,,,
2018-03-08,AA,AA,AA,2215,AA,N884NN,2215,11433,DTW,"Detroit, MI",11298,DFW,"Dallas/Fort Worth, TX",738,736,-2,14,750,902,18,955,920,-35,0,,0,N,197,164,132,1,986,,,,,,,,,
2019-04-09,AA,AA_CODESHARE,AA,5729,YV,N950LR,5729,14689,SBA,"Santa Barbara, CA",14107,PHX,"Phoenix, AZ",1636,1635,-1,25,1700,1805,5,1807,1810,3,0,,0,N,91,95,65,1,455,,,,,,,,,
2018-12-31,WN,WN,WN,2766,WN,N263WN,2766,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",1700,1659,-1,6,1705,1825,11,1850,1836,-14,0,,0,N,110,97,80,1,639,,,,,,,,,
2019-05-13,NK,NK,NK,1408,NK,N905NK,1408,12889,LAS,"Las Vegas, NV",14057,PDX,"Portland, OR",820,819,-1,13,832,1019,5,1046,1024,-22,0,,0,N,146,125,107,1,763,,,,,,,,,
2018-05-02,WN,WN,WN,1872,WN,N8664J,1872,14057,PDX,"Portland, OR",11292,DEN,"Denver, CO",600,559,-1,11,610,921,6,930,927,-3,0,,0,N,150,148,131,1,991,,,,,,,,,
2018-06-25,UA,UA_CODESHARE,UA,5617,OO,N144SY,5617,15376,TUS,"Tucson, AZ",14771,SFO,"San Francisco, CA",1240,1334,54,19,1353,1543,6,1505,1549,44,0,,0,N,145,135,110,1,751,0,0,35,0,9,,,,
2019-12-05,AS,AS,AS,669,AS,N305AS,669,13930,ORD,"Chicago, IL",14057,PDX,"Portland, OR",1535,1534,-1,23,1557,1807,4,1820,1811,-9,0,,0,N,285,277,250,1,1739,,,,,,,,,
2019-04-21,WN,WN,WN,5480,WN,N8309C,5480,11292,DEN,"Denver, CO",14747,SEA,"Seattle, WA",2220,2218,-2,18,2236,2354,4,10,2358,-12,0,,0,N,170,160,138,1,1024,,,,,,,,,
2019-02-10,DL,DL,DL,333,DL,N924AT,333,11057,CLT,"Charlotte, NC",11433,DTW,"Detroit, MI",1314,1305,-9,14,1319,1436,6,1500,1442,-18,0,,0,N,106,97,77,1,500,,,,,,,,,
2019-06-13,AS,AS,AS,1097,AS,N848VA,1097,12264,IAD,"Washington, DC",12892,LAX,"Los Angeles, CA",1605,1555,-10,27,1622,1851,6,1835,1857,22,0,,0,N,330,362,329,1,2288,0,0,22,0,0,,,,
2019-10-28,F9,F9,F9,551,F9,N307FR,551,11292,DEN,"Denver, CO",14679,SAN,"San Diego, CA",741,739,-2,82,901,1000,6,907,1006,59,0,,0,N,146,207,119,1,853,0,0,59,0,0,,,,
2018-07-29,AA,AA_CODESHARE,AA,3340,MQ,N258NN,3340,11298,DFW,"Dallas/Fort Worth, TX",12992,LIT,"Little Rock, AR",1030,1030,0,17,1047,1138,5,1144,1143,-1,0,,0,N,74,73,51,1,304,,,,,,,,,
2019-10-09,DL,DL_CODESHARE,DL,4096,OO,N162PQ,4096,11433,DTW,"Detroit, MI",11986,GRR,"Grand Rapids, MI",1605,1601,-4,20,1621,1653,7,1701,1700,-1,0,,0,N,56,59,32,1,120,,,,,,,,,
2018-10-01,WN,WN,WN,1499,WN,N480WN,1499,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",950,947,-3,12,959,1220,3,1235,1223,-12,0,,0,N,105,96,81,1,580,,,,,,,,,
2018-10-15,WN,WN,WN,827,WN,N7830A,827,13796,OAK,"Oakland, CA",14908,SNA,"Santa Ana, CA",2100,2110,10,8,2118,2219,2,2220,2221,1,0,,0,N,80,71,61,1,371,,,,,,,,,
2019-11-23,AA,AA_CODESHARE,AA,5178,OH,N529EA,5178,11057,CLT,"Charlotte, NC",11996,GSP,"Greer, SC",925,918,-7,19,937,1001,3,1019,1004,-15,0,,0,N,54,46,24,1,75,,,,,,,,,
2019-02-09,UA,UA,UA,1942,UA,N57869,1942,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",1011,1023,12,18,1041,1204,5,1200,1209,9,0,,0,N,169,166,143,1,888,,,,,,,,,
2018-05-02,B6,B6,B6,586,B6,N266JB,586,12478,JFK,"New York, NY",14576,ROC,"Rochester, NY",1428,1424,-4,19,1443,1533,6,1549,1539,-10,0,,0,N,81,75,50,1,264,,,,,,,,,
2018-05-02,UA,UA_CODESHARE,UA,5414,OO,N945SW,5414,12892,LAX,"Los Angeles, CA",14570,RNO,"Reno, NV",900,849,-11,25,914,1021,4,1042,1025,-17,0,,0,N,102,96,67,1,391,,,,,,,,,
2019-06-20,UA,UA,UA,2159,UA,N76265,2159,11618,EWR,"Newark, NJ",14492,RDU,"Raleigh/Durham, NC",1340,1502,82,37,1539,1711,4,1515,1715,120,0,,0,N,95,133,92,1,416,9,0,38,0,73,,,,
2018-10-09,UA,UA,UA,1141,UA,N69819,1141,14027,PBI,"West Palm Beach/Palm Beach, FL",11618,EWR,"Newark, NJ",1515,1513,-2,13,1526,1751,7,1803,1758,-5,0,,0,N,168,165,145,1,1023,,,,,,,,,
2018-06-27,UA,UA_CODESHARE,UA,5249,OO,N165SY,5249,14771,SFO,"San Francisco, CA",13891,ONT,"Ontario, CA",830,827,-3,19,846,949,3,959,952,-7,0,,0,N,89,85,63,1,363,,,,,,,,,
2018-05-14,AA,AA_CODESHARE,AA,4475,YX,N124HQ,4475,14100,PHL,"Philadelphia, PA",11066,CMH,"Columbus, OH",1520,1530,10,16,1546,1659,4,1659,1703,4,0,,0,N,99,93,73,1,406,,,,,,,,,
2019-11-17,UA,UA_CODESHARE,UA,4372,EV,N14993,4372,12266,IAH,"Houston, TX",15412,TYS,"Knoxville, TN",755,743,-12,11,754,1030,3,1106,1033,-33,0,,0,N,131,110,96,1,771,,,,,,,,,
2019-06-03,B6,B6,B6,1374,B6,N505JB,1374,10994,CHS,"Charleston, SC",12478,JFK,"New York, NY",1849,1838,-11,27,1905,2038,14,2100,2052,-8,0,,0,N,131,134,93,1,636,,,,,,,,,
2018-12-19,WN,WN,WN,793,WN,N8633A,793,13232,MDW,"Chicago, IL",14635,RSW,"Fort Myers, FL",700,659,-1,15,714,1051,4,1040,1055,15,0,,0,N,160,176,157,1,1105,0,0,15,0,0,,,,
2018-04-09,AS,AS,AS,1893,AS,N631VA,1893,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",2355,2352,-3,19,11,104,5,120,109,-11,0,,0,N,85,77,53,1,337,,,,,,,,,
2018-11-14,AA,AA,AA,1713,AA,N725UW,1713,14100,PHL,"Philadelphia, PA",14122,PIT,"Pittsburgh, PA",1629,1627,-2,15,1642,1729,6,1748,1735,-13,0,,0,N,79,68,47,1,268,,,,,,,,,
2019-07-09,DL,DL_CODESHARE,DL,3908,OO,N831SK,3908,11433,DTW,"Detroit, MI",13342,MKE,"Milwaukee, WI",1622,1619,-3,14,1633,1615,4,1637,1619,-18,0,,0,N,75,60,42,1,237,,,,,,,,,
2018-04-16,WN,WN,WN,1271,WN,N741SA,1271,13232,MDW,"Chicago, IL",11618,EWR,"Newark, NJ",2225,34,129,17,51,321,6,125,327,122,0,,0,N,120,113,90,1,711,0,0,0,0,122,,,,
2018-01-10,DL,DL_CODESHARE,DL,4657,OO,N247SY,4657,11884,GEG,"Spokane, WA",14747,SEA,"Seattle, WA",730,721,-9,23,744,832,5,859,837,-22,0,,0,N,89,76,48,1,224,,,,,,,,,
2018-05-27,WN,WN,WN,26,WN,N736SA,26,13871,OMA,"Omaha, NE",15016,STL,"St. Louis, MO",750,746,-4,8,754,845,4,900,849,-11,0,,0,N,70,63,51,1,342,,,,,,,,,
2019-09-12,WN,WN,WN,640,WN,N558WN,640,15304,TPA,"Tampa, FL",14492,RDU,"Raleigh/Durham, NC",1955,1953,-2,8,2001,2130,3,2140,2133,-7,0,,0,N,105,100,89,1,587,,,,,,,,,
2018-11-13,DL,DL,DL,861,DL,N717JL,861,10529,BDL,"Hartford, CT",13487,MSP,"Minneapolis, MN",1936,1929,-7,8,1937,2138,4,2142,2142,0,0,,0,N,186,193,181,1,1050,,,,,,,,,
2019-06-11,WN,WN,WN,4733,WN,N716SW,4733,14908,SNA,"Santa Ana, CA",13796,OAK,"Oakland, CA",1135,1130,-5,12,1142,1241,5,1300,1246,-14,0,,0,N,85,76,59,1,371,,,,,,,,,
2019-06-26,UA,UA_CODESHARE,UA,4227,EV,N14916,4227,11049,CLL,"College Station/Bryan, TX",12266,IAH,"Houston, TX",1615,1648,33,11,1659,1721,10,1655,1731,36,0,,0,N,40,43,22,1,74,0,0,3,0,33,,,,
2018-11-25,DL,DL,DL,1346,DL,N695DL,1346,14635,RSW,"Fort Myers, FL",10397,ATL,"Atlanta, GA",610,611,1,10,621,753,10,754,803,9,0,,0,N,104,112,92,1,515,,,,,,,,,
2019-09-30,UA,UA_CODESHARE,UA,5345,OO,N209SY,5345,12266,IAH,"Houston, TX",13851,OKC,"Oklahoma City, OK",1157,1156,-1,12,1208,1308,5,1329,1313,-16,0,,0,N,92,77,60,1,395,,,,,,,,,
2019-12-13,AA,AA_CODESHARE,AA,3231,OO,N724SK,3231,14783,SGF,"Springfield, MO",13930,ORD,"Chicago, IL",1413,1412,-1,21,1433,1543,11,1555,1554,-1,0,,0,N,102,102,70,1,438,,,,,,,,,
2019-01-29,AA,AA,AA,2286,AA,N903NN,2286,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",1921,1922,1,24,1946,2202,24,2254,2226,-28,0,,0,N,393,364,316,1,2422,,,,,,,,,
2018-11-03,AA,AA_CODESHARE,AA,4897,PT,N643AE,4897,14711,SCE,"State College, PA",14100,PHL,"Philadelphia, PA",1831,1821,-10,9,1830,1906,7,1930,1913,-17,0,,0,N,59,52,36,1,153,,,,,,,,,
2019-11-07,WN,WN,WN,2335,WN,N8608N,2335,14679,SAN,"San Diego, CA",13232,MDW,"Chicago, IL",850,850,0,27,917,1433,5,1450,1438,-12,0,,0,N,240,228,196,1,1728,,,,,,,,,
2019-02-23,WN,WN,WN,3926,WN,N7846A,3926,13342,MKE,"Milwaukee, WI",10693,BNA,"Nashville, TN",645,654,9,11,705,822,5,825,827,2,0,,0,N,100,93,77,1,475,,,,,,,,,
2019-09-17,DL,DL_CODESHARE,DL,4705,OO,N170PQ,4705,13487,MSP,"Minneapolis, MN",11337,DLH,"Duluth, MN",2235,2345,70,16,1,29,6,2327,35,68,0,,0,N,52,50,28,1,144,0,0,0,0,68,,,,
2019-07-24,B6,B6,B6,2280,B6,N368JB,2280,11618,EWR,"Newark, NJ",10721,BOS,"Boston, MA",916,908,-8,40,948,1023,5,1041,1028,-13,0,,0,N,85,80,35,1,200,,,,,,,,,
2018-05-18,AA,AA_CODESHARE,AA,4267,AX,N615AE,4267,10868,CAE,"Columbia, SC",11278,DCA,"Washington, DC",1945,1941,-4,10,1951,2053,8,2111,2101,-10,0,,0,N,86,80,62,1,408,,,,,,,,,
2018-12-05,DL,DL,DL,2199,DL,N905DL,2199,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",943,940,-3,11,951,1057,6,1115,1103,-12,0,,0,N,92,83,66,1,356,,,,,,,,,
2019-08-22,DL,DL_CODESHARE,DL,4531,OO,N432SW,4531,14869,SLC,"Salt Lake City, UT",12280,IDA,"Idaho Falls, ID",2035,2033,-2,15,2048,2120,3,2136,2123,-13,0,,0,N,61,50,32,1,188,,,,,,,,,
2018-06-15,WN,WN,WN,1202,WN,N712SW,1202,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",545,542,-3,7,549,544,6,600,550,-10,0,,0,N,75,68,55,1,328,,,,,,,,,
2018-06-20,G4,G4,G4,152,G4,223NV,152,10466,AZA,"Phoenix, AZ",11423,DSM,"Des Moines, IA",1341,1352,11,11,1403,1824,7,1820,1831,11,0,,0,N,159,159,141,1,1138,,,,,,,,,
2018-12-20,UA,UA,UA,1100,UA,N14235,1100,13930,ORD,"Chicago, IL",14831,SJC,"San Jose, CA",1000,957,-3,27,1024,1233,4,1243,1237,-6,0,,0,N,283,280,249,1,1829,,,,,,,,,
2019-07-16,UA,UA_CODESHARE,UA,4385,EV,N16559,4385,12266,IAH,"Houston, TX",15412,TYS,"Knoxville, TN",2005,1957,-8,25,2022,2312,12,2315,2324,9,0,,0,N,130,147,110,1,771,,,,,,,,,
2019-02-18,WN,WN,WN,507,WN,N557WN,507,11278,DCA,"Washington, DC",13342,MKE,"Milwaukee, WI",1905,1900,-5,11,1911,2008,7,2010,2015,5,0,,0,N,125,135,117,1,634,,,,,,,,,
2019-06-12,HA,HA,HA,183,HA,N477HA,183,12173,HNL,"Honolulu, HI",12982,LIH,"Lihue, HI",900,856,-4,8,904,924,4,943,928,-15,0,,0,N,43,32,20,1,102,,,,,,,,,
2019-04-25,UA,UA,UA,1113,UA,N14118,1113,13930,ORD,"Chicago, IL",12266,IAH,"Houston, TX",1940,1933,-7,26,1959,2201,5,2225,2206,-19,0,,0,N,165,153,122,1,925,,,,,,,,,
2019-04-15,AA,AA,AA,2825,AA,N339PL,2825,13930,ORD,"Chicago, IL",11066,CMH,"Columbus, OH",2215,2209,-6,17,2226,11,5,25,16,-9,0,,0,N,70,67,45,1,296,,,,,,,,,
2018-02-22,DL,DL,DL,2002,DL,N942DN,2002,10397,ATL,"Atlanta, GA",13198,MCI,"Kansas City, MO",2114,2115,1,14,2129,2213,11,2234,2224,-10,0,,0,N,140,129,104,1,692,,,,,,,,,
2018-04-13,UA,UA,UA,1292,UA,N12114,1292,12982,LIH,"Lihue, HI",12892,LAX,"Los Angeles, CA",2040,2030,-10,9,2039,425,6,505,431,-34,0,,0,N,325,301,286,1,2615,,,,,,,,,
